C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
행정구역별(시도),남자,7522,1,03,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Pakistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,7397,1,03,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Bangladesh,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,10298,1,03,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Nepal,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,25323,1,03,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Uzbekistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,11441,1,03,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Kazakhstan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,8363,1,03,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Russia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,42629,1,03,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,United States,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,6450,1,03,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Canada,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,46217,1,03,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Others,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),여자,603406,2,03,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Foreigner,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,101797,2,03,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,China,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,223285,2,03,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,China (Korean-Chinese),By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,7821,2,03,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Taiwan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,12923,2,03,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Japan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,15110,2,03,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Mongolia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,65529,2,03,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Vietnam,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,14724,2,03,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Philippines,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,53668,2,03,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Thailand,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,2624,2,03,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Indonesia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,4599,2,03,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Cambodia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,958,2,03,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Republic of the Union of Myanmar,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,475,2,03,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Sri Lanka,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1221,2,03,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Pakistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,712,2,03,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Bangladesh,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1991,2,03,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Nepal,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,13395,2,03,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Uzbekistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,8179,2,03,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Kazakhstan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,7471,2,03,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Russia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,26823,2,03,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,United States,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,6993,2,03,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Canada,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,33108,2,03,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for dongs,동부,명,Others,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),계,218491,0,04,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Foreigner,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,16867,0,04,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,China,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,38616,0,04,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,China (Korean-Chinese),By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,698,0,04,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Taiwan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1961,0,04,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Japan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,4614,0,04,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Mongolia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,31467,0,04,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Vietnam,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,9493,0,04,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Philippines,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,34613,0,04,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Thailand,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,7448,0,04,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Indonesia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,9876,0,04,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Cambodia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,5408,0,04,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Republic of the Union of Myanmar,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,5965,0,04,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Sri Lanka,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1671,0,04,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Pakistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,3410,0,04,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Bangladesh,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,8549,0,04,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Nepal,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,11125,0,04,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Uzbekistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,4476,0,04,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Kazakhstan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,3875,0,04,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Russia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,5296,0,04,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,United States,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,749,0,04,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Canada,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,12314,0,04,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Others,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),남자,140329,1,04,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Foreigner,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,8087,1,04,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,China,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,22431,1,04,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,China (Korean-Chinese),By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,370,1,04,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Taiwan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,289,1,04,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Japan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2791,1,04,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Mongolia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,17623,1,04,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Vietnam,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,6036,1,04,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Philippines,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,19850,1,04,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Thailand,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,6920,1,04,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Indonesia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,7360,1,04,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Cambodia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,5358,1,04,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Republic of the Union of Myanmar,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,5795,1,04,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Sri Lanka,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1572,1,04,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Pakistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,3240,1,04,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Bangladesh,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,7836,1,04,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Nepal,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,7761,1,04,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Uzbekistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2743,1,04,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Kazakhstan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2583,1,04,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Russia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,3075,1,04,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,United States,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,399,1,04,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Canada,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,8210,1,04,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Others,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),여자,78162,2,04,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Foreigner,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,8780,2,04,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,China,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,16185,2,04,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,China (Korean-Chinese),By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,328,2,04,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Taiwan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1672,2,04,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Japan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1823,2,04,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Mongolia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,13844,2,04,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Vietnam,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,3457,2,04,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Philippines,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,14763,2,04,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Thailand,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,528,2,04,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Indonesia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,2516,2,04,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Cambodia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,50,2,04,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Republic of the Union of Myanmar,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,170,2,04,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Sri Lanka,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,99,2,04,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Pakistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,170,2,04,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Bangladesh,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,713,2,04,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Nepal,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,3364,2,04,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Uzbekistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1733,2,04,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Kazakhstan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1292,2,04,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Russia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,2221,2,04,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,United States,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,350,2,04,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Canada,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,4104,2,04,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for eups,읍부,명,Others,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),계,282939,0,05,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Foreigner,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,12620,0,05,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,China,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,25315,0,05,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,China (Korean-Chinese),By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,428,0,05,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Taiwan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,2308,0,05,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Japan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,4944,0,05,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Mongolia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,41583,0,05,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Vietnam,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,13392,0,05,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Philippines,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,59127,0,05,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Thailand,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,14687,0,05,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Indonesia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,21372,0,05,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Cambodia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,11168,0,05,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Republic of the Union of Myanmar,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,10975,0,05,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Sri Lanka,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,2348,0,05,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Pakistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,5834,0,05,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Bangladesh,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,19392,0,05,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Nepal,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,12233,0,05,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Uzbekistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,4913,0,05,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Kazakhstan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,3166,0,05,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Russia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,3792,0,05,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,United States,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,532,0,05,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Canada,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,12810,0,05,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Others,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),남자,202997,1,05,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Foreigner,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,6912,1,05,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,China,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,16182,1,05,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,China (Korean-Chinese),By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,210,1,05,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Taiwan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,397,1,05,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Japan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,3253,1,05,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Mongolia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,26655,1,05,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Vietnam,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,9579,1,05,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2019,2020-08-18,Total for myeons,면부,명,Philippines,By gender,Male,101,By administrative divisions,성별
