C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
행정구역별,특허,6360,15138AG1AA,15138AG6AQ,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongnam,경남,건,Applications by region,By Patent Right,Patent,101,By Administrative divisions,권리별
행정구역별,실용신안,90,15138AG1AB,15138AG6AQ,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongnam,경남,건,Applications by region,By Patent Right,Utility Model,101,By Administrative divisions,권리별
행정구역별,출원서기준,1711,15138AG1ADAA,15138AG6AQ,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongnam,경남,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,복수디자인기준,1762,15138AG1ADAB,15138AG6AQ,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongnam,경남,건,Applications by region,By Patent Right,By multiple design,101,By Administrative divisions,권리별
행정구역별,출원서기준,5586,15138AG1AEAA,15138AG6AQ,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongnam,경남,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,다류상표기준,6511,15138AG1AEAB,15138AG6AQ,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongnam,경남,건,Applications by region,By Patent Right,By Brand,101,By Administrative divisions,권리별
행정구역별,특허,1026,15138AG1AA,15138AG6AR,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeju,제주,건,Applications by region,By Patent Right,Patent,101,By Administrative divisions,권리별
행정구역별,실용신안,6,15138AG1AB,15138AG6AR,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeju,제주,건,Applications by region,By Patent Right,Utility Model,101,By Administrative divisions,권리별
행정구역별,출원서기준,403,15138AG1ADAA,15138AG6AR,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeju,제주,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,복수디자인기준,403,15138AG1ADAB,15138AG6AR,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeju,제주,건,Applications by region,By Patent Right,By multiple design,101,By Administrative divisions,권리별
행정구역별,출원서기준,3093,15138AG1AEAA,15138AG6AR,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeju,제주,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,다류상표기준,4014,15138AG1AEAB,15138AG6AR,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeju,제주,건,Applications by region,By Patent Right,By Brand,101,By Administrative divisions,권리별
행정구역별,특허,3,15138AG1AA,15138AG6AT,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Etc,기타,건,Applications by region,By Patent Right,Patent,101,By Administrative divisions,권리별
행정구역별,출원서기준,37,15138AG1ADAA,15138AG6AT,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Etc,기타,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,복수디자인기준,47,15138AG1ADAB,15138AG6AT,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Etc,기타,건,Applications by region,By Patent Right,By multiple design,101,By Administrative divisions,권리별
행정구역별,출원서기준,36,15138AG1AEAA,15138AG6AT,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Etc,기타,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,다류상표기준,52,15138AG1AEAB,15138AG6AT,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Etc,기타,건,Applications by region,By Patent Right,By Brand,101,By Administrative divisions,권리별
행정구역별,특허,953,15138AG1AA,15138AG6AV,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Sejong,세종,건,Applications by region,By Patent Right,Patent,101,By Administrative divisions,권리별
행정구역별,실용신안,14,15138AG1AB,15138AG6AV,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Sejong,세종,건,Applications by region,By Patent Right,Utility Model,101,By Administrative divisions,권리별
