C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
행정구역별,청년인구비율(19~34세),21.9,21,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-17,사상구,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),21.8,21,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-17,사상구,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),21.7,21,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-10-17,사상구,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),21.7,21,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-17,사상구,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),21.3,21,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,사상구,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),58720.0,22,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-17,사상구,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),55832.0,22,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-17,사상구,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),53923.0,22,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-17,사상구,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),51919.0,22,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-17,사상구,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),50192.0,22,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-17,사상구,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),47292.0,22,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-17,사상구,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),46169.0,22,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-17,사상구,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),44871.0,22,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-10-17,사상구,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),45145.0,22,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-17,사상구,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),43713.0,22,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,240709.0,23,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,235080.0,23,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,231587.0,23,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,226961.0,23,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,222618.0,23,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,216350.0,23,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,211788.0,23,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,206948.0,23,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,208245.0,23,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,205140.0,23,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,사상구,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.6,31,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,사상구,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.5,31,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,사상구,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.3,31,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,사상구,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.1,31,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,사상구,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.8,31,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,사상구,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.1,31,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,사상구,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),12.9,31,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,사상구,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),12.7,31,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,사상구,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),12.7,31,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,사상구,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),12.5,31,21150,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,사상구,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),35142.0,32,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),34003.0,32,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),33055.0,32,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),31937.0,32,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),30680.0,32,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),28319.0,32,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),27283.0,32,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),26278.0,32,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,사상구,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),26390.0,32,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),25689.0,32,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,240709.0,33,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,235080.0,33,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,231587.0,33,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,226961.0,33,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,222618.0,33,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,216350.0,33,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,211788.0,33,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,206948.0,33,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,208245.0,33,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,사상구,명,101,청년인구비율 지표
행정구역별,전체인구,205140.0,33,21150,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,사상구,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),29.1,11,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),28.7,11,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),27.7,11,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),26.8,11,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),25.8,11,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),25.3,11,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),24.2,11,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),23.3,11,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),22.6,11,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),21.8,11,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,기장군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),43144.0,12,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),44151.0,12,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),43340.0,12,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),43013.0,12,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),41452.0,12,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),42839.0,12,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),41890.0,12,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),40684.0,12,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),39676.0,12,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),37802.0,12,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,148073.0,13,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,154091.0,13,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,156561.0,13,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,160335.0,13,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,160732.0,13,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,169465.0,13,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,172902.0,13,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,174501.0,13,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,175691.0,13,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,173228.0,13,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,기장군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),18.9,21,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-17,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),18.1,21,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-17,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),17.1,21,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-17,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),16.5,21,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-17,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),16.1,21,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-17,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),16.4,21,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-17,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),16.0,21,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-17,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),15.8,21,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-10-17,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),15.6,21,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-17,기장군,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),15.3,21,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,기장군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),27913.0,22,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-17,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),27935.0,22,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-17,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),26788.0,22,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-17,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),26418.0,22,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-17,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),25848.0,22,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-17,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),27759.0,22,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-17,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),27747.0,22,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-17,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),27610.0,22,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-10-17,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),27391.0,22,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-17,기장군,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),26424.0,22,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,148073.0,23,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,154091.0,23,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,156561.0,23,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,160335.0,23,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,160732.0,23,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,169465.0,23,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,172902.0,23,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,174501.0,23,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,175691.0,23,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,173228.0,23,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,기장군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.2,31,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.9,31,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.4,31,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.0,31,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),12.4,31,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),12.2,31,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),11.7,31,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),11.1,31,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,기장군,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),10.6,31,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,기장군,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),10.1,31,21510,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,기장군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),20978.0,32,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),21398.0,32,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),20982.0,32,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),20802.0,32,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),19886.0,32,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),20599.0,32,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),20184.0,32,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),19445.0,32,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,기장군,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),18576.0,32,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),17569.0,32,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,148073.0,33,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,154091.0,33,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,156561.0,33,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,160335.0,33,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,기장군,명,101,청년인구비율 지표
행정구역별,전체인구,160732.0,33,21510,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,기장군,명,101,청년인구비율 지표
