C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
시도별,15 - 29세,37.8,75,22,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Daegu,대구광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,42.6,75,22,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Daegu,대구광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,41.3,75,22,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Daegu,대구광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,42.3,75,22,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Daegu,대구광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,37.5,75,22,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Daegu,대구광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,42.2,75,23,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Incheon,인천광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,44.4,75,23,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Incheon,인천광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,45.1,75,23,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Incheon,인천광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,47.9,75,23,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Incheon,인천광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,48.8,75,23,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Incheon,인천광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,46.8,75,23,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Incheon,인천광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,46.9,75,23,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Incheon,인천광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,50.6,75,23,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Incheon,인천광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,49.2,75,23,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Incheon,인천광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,47.4,75,23,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Incheon,인천광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,35.3,75,24,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Gwangju,광주광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,34.1,75,24,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Gwangju,광주광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,36.3,75,24,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Gwangju,광주광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.4,75,24,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Gwangju,광주광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.6,75,24,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Gwangju,광주광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.6,75,24,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Gwangju,광주광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,37.3,75,24,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Gwangju,광주광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.8,75,24,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Gwangju,광주광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.9,75,24,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Gwangju,광주광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.1,75,24,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Gwangju,광주광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.9,75,25,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Daejeon,대전광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,41.1,75,25,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Daejeon,대전광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.2,75,25,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Daejeon,대전광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.1,75,25,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Daejeon,대전광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.6,75,25,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Daejeon,대전광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,44.7,75,25,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Daejeon,대전광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,45.0,75,25,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Daejeon,대전광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,48.0,75,25,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Daejeon,대전광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,44.4,75,25,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Daejeon,대전광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,43.4,75,25,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Daejeon,대전광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.3,75,26,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Ulsan,울산광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.7,75,26,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Ulsan,울산광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.9,75,26,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Ulsan,울산광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.4,75,26,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Ulsan,울산광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,39.1,75,26,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Ulsan,울산광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
